285,2,2,1,11,1,57,0,36.2,5.15,1.72,0.74,4.91
286,0,0,0,0,0,2,0,2.1,7.71,15.43,0.0,0.0
287,1,0,0,1,0,24,0,17.2,5.6,8.66,2.55,6.11
288,3,3,0,8,1,58,0,54.0,9.33,3.67,1.0,3.33
289,0,1,0,0,0,8,1,9.2,8.38,5.59,0.93,5.59
290,8,12,0,1,0,25,24,141.2,7.94,1.02,0.83,5.08
291,3,6,1,5,0,66,0,77.2,9.73,4.87,1.04,4.4
292,4,1,0,2,0,26,15,82.1,6.78,5.47,0.33,3.94
293,0,1,1,2,0,34,0,28.2,4.4,4.08,0.31,1.57
294,0,1,0,0,0,4,4,15.2,6.32,5.17,1.15,5.74
295,1,0,0,0,0,15,0,12.1,5.84,5.11,0.73,6.57
296,1,1,0,7,0,34,0,23.2,9.51,3.04,0.76,2.28
297,0,3,0,0,0,3,3,12.1,3.65,8.76,0.73,8.03
298,0,0,0,0,0,6,0,4.0,13.5,2.25,4.5,6.75
299,0,1,0,0,1,19,2,17.2,7.13,12.23,0.0,9.17
300,0,0,0,0,0,3,0,3.0,12.0,9.0,0.0,6.0
301,7,10,0,0,0,25,25,141.2,6.86,2.54,1.02,4.26
302,3,2,1,11,0,48,0,50.0,10.44,4.14,2.52,6.12
303,0,0,0,0,0,1,0,1.0,0.0,18.0,0.0,0.0
304,0,0,0,3,1,15,0,8.1,9.72,5.4,0.0,1.08
305,2,1,0,8,1,23,0,22.0,8.18,4.5,0.82,4.09
306,0,0,0,0,0,3,0,5.0,7.2,5.4,3.6,5.4
307,0,1,0,0,0,2,1,6.1,5.68,4.26,0.0,5.68
308,0,0,0,0,0,4,0,5.0,12.6,9.0,0.0,0.0
309,0,0,0,0,0,3,0,3.0,9.0,3.0,0.0,0.0
310,7,3,20,0,5,48,0,50.2,8.53,4.26,0.89,4.26
311,4,5,0,0,0,16,16,85.2,4.62,2.0,0.74,4.31
312,0,0,0,0,0,11,0,13.1,10.8,3.38,1.35,11.48
313,5,2,0,15,1,49,0,56.0,4.82,0.96,0.64,2.09
314,1,5,18,7,8,48,0,50.0,8.46,2.7,0.72,5.4
315,9,12,0,0,0,25,25,130.0,6.02,2.49,0.97,5.4
316,0,0,0,0,0,1,0,0.2,0.0,0.0,0.0,0.0
317,1,4,0,2,0,43,7,59.2,7.69,3.47,1.06,4.68
318,0,0,0,0,0,2,0,3.0,3.0,6.0,0.0,6.0
319,0,0,0,0,0,4,0,2.2,3.38,0.0,3.38,16.88
320,9,10,0,0,0,26,26,141.2,8.64,5.21,0.38,3.68
321,0,0,0,0,0,1,0,1.0,9.0,9.0,0.0,0.0
322,0,2,0,0,0,9,5,28.2,2.83,3.14,1.57,6.59
323,0,0,0,0,0,2,0,1.1,6.75,0.0,0.0,0.0
324,7,10,0,0,0,26,26,148.1,6.19,2.73,0.91,4.07
325,2,1,0,2,0,28,0,29.2,8.19,2.73,0.3,1.21
326,0,1,0,0,0,3,1,8.0,4.5,6.75,4.5,9.0
327,4,0,0,5,3,40,0,41.0,4.17,2.41,0.66,3.73
328,0,0,0,0,0,11,0,12.0,9.0,6.75,1.5,6.0
329,9,6,0,0,0,30,25,145.0,6.64,2.73,1.06,4.41
330,1,1,0,0,0,2,1,3.0,9.0,27.0,0.0,12.0
331,9,9,0,0,0,31,22,134.1,8.04,4.42,1.21,5.29
332,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
333,2,3,0,7,1,59,0,54.1,4.97,3.98,0.66,5.47
334,1,5,30,0,8,63,0,58.0,10.55,3.57,0.47,2.17
335,1,0,0,8,1,71,0,42.1,7.44,2.55,0.43,3.4
336,0,0,0,0,0,1,0,1.0,18.0,18.0,0.0,18.0
337,3,6,0,0,0,13,13,73.2,5.99,3.42,0.73,4.76
338,5,2,1,13,2,54,0,37.2,7.88,5.02,1.19,6.45
339,0,0,0,0,0,2,0,1.1,0.0,0.0,6.75,20.25
340,11,7,0,1,0,31,30,199.0,7.91,2.26,0.86,3.84
341,0,1,0,0,0,8,0,8.2,6.23,1.04,1.04,5.19
342,5,4,14,0,6,50,0,50.0,7.56,3.42,1.44,4.68
343,0,0,0,1,0,9,0,11.0,9.82,4.09,0.0,1.64
344,0,0,0,0,0,11,0,12.1,10.22,3.65,3.65,7.3
345,0,0,0,0,0,7,0,7.1,1.23,7.36,0.0,0.0
346,1,0,0,0,0,1,0,0.1,0.0,0.0,0.0,0.0
347,4,2,0,0,0,12,7,42.2,8.02,2.74,0.42,4.22
348,0,1,0,1,0,23,0,19.1,5.59,4.66,1.86,10.71
349,0,0,0,0,0,1,0,1.0,9.0,9.0,0.0,0.0
350,2,9,0,0,0,21,14,81.2,5.73,3.64,1.32,7.16
351,1,0,0,0,0,4,0,2.0,9.0,4.5,4.5,13.5
